keyword,doc_id,Frecuencia
sewer optical fiber,1990,1
comparative analysis,30,1
data points,30,1
important variables,30,1
improved,30,1
investigates,30,1
membership functions,30,1
method's performance,30,1
modeling,30,2
parameter identification algorithm,30,1
qualitative,30,2
qualitative fuzzy modeling,30,1
rule,30,2
sample,30,1
sugeno,30,2
trapezoid approximation,30,1
yasukawa,30,2
control systems,37,2
design pid controllers,37,1
h/sub 2/ pid controller,37,1
maclaurin pid controller,37,1
nominal,37,2
optimal control theory,37,1
overshoot,37,1
pid controller,37,5
process control systems,37,1
resonance peak,37,1
rise time,37,1
stability margin,37,1
suboptimal pid controller,37,1
time delay,37,1
uncertain system,37,1
california digital library,242,2
cdl,242,2
escholarship,242,5
escholarship initiative,242,1
escholarship program,242,3
momentum,242,1
scholarly publishing,242,1
sheer,242,1
timeliness,242,1
uc,242,2
university of california,242,2
communication cost,1943,1
content,1943,5
html,1943,3
html web sites,1943,1
hypertext markup language,1943,2
intelligent management system,1943,1
intelligent wap,1943,2
keywords,1943,1
management system,1943,5
manpower costs,1943,1
mobile phone screens,1943,2
numerical,1943,1
pc users,1943,1
readability,1943,1
regarding,1943,1
site,1943,6
wap,1943,8
wap management system,1943,1
wap users,1943,1
wireless communications,1943,1
wireless markup language,1943,1
wml,1943,3
business,343,4
commercial products,343,1
cooperative projects,343,1
information,343,1
innovation research program,343,2
small business innovation research program,343,2
categorical response data,332,1
fitting,332,1
generalized linear model,332,1
linear predictor,332,1
link function,332,1
longitudinal design,332,1
nlmixed procedure,332,2
ordinal outcomes arising,332,1
psychological studies,332,1
random effects,332,1
repeated,332,4
repeated measures analysis,332,1
repeated ordinal outcomes,332,3
sas,332,2
crossed,328,1
data,328,5
faculty,328,1
group setting,328,1
important factors,328,1
independent variables,328,1
internet,328,2
lowest,328,1
mcadams,328,1
morality scale,328,1
personality research,328,1
respondent's choosing,328,1
response rates,328,1
shelton,328,1
survey administered,328,1
traditional instruments,328,1
traditional methods,328,1
web,328,6
web survey,328,2
centroid detection,2028,2
centroids,2028,1
filter information,2028,1
modulus,2028,1
moment function,2028,2
multiple objects,2028,1
optical correlation,2028,1
optical correlator,2028,1
optical correlation,2028,1
orientation,2028,1
single intensity filter,2028,1
slms,2028,2
spatial light modulators,2028,1
third method,2028,1
acquisition,213,1
computer equipment,213,2
computer science,213,1
data,213,1
dissemination,213,1
electronic devices,213,1
export level,213,1
fuzzy linear regression,213,2
fuzzy set theory,213,3
human thought,213,1
import,213,1
independent variables,213,2
independent variables assumed,213,1
information systems,213,1
information technology,213,3
networks,213,1
numerical,213,1
pictorial,213,1
processing,213,1
regression function,213,1
reliable,213,1
storage,213,1
technology,213,4
telecommunication,213,1
textual,213,1
turkey,213,2
vague knowledge,213,1
vagueness,213,1
adoption,1971,1
communication,1971,1
content analysis,1971,2
descriptive study,1971,1
global electronic market,1971,1
hotel,1971,11
hotel industry,1971,3
hotel web sites,1971,2
hotels,1971,5
interactive,1971,1
internet,1971,1
key changes,1971,1
managed,1971,1
marketing,1971,7
marketing applications,1971,1
marketing tool,1971,1
measurement instrument,1971,1
multimedia,1971,2
multimedia information,1971,1
orientation,1971,1
relationship marketing,1971,2
strategic,1971,2
strategic framework,1971,1
web,1971,13
web based,1971,2
web content,1971,1
web sites,1971,3
web technology,1971,1
world wide web marketing,1971,1
50,398,1
active microwave circuits,398,1
active nonlinear microwave circuits using,398,1
anisotropic pml,398,1
benchmark,398,1
computation time,398,1
extended fetd algorithm,398,1
fetd,398,3
fetd lattices,398,1
global electromagnetic analysis,398,1
mesh flexibility,398,1
microwave amplifier indicates,398,1
nyquist sampling criterion,398,1
perfectly matched layers,398,2
propagation bandwidth,398,1
reduces,398,1
simulation accuracy,398,1
spatial discretization,398,1
truncation,398,2
unconditionally stable extended,398,1
waveguide,398,1
boolean ab,2101,1
clock signal,2101,1
continuous wave light,2101,1
gb/s,2101,1
input beam,2101,2
semiconductor optical amplifiers,2101,2
semiconductor optical amplifiers without,2101,1
xor gate,2101,4
critical path,2047,1
delivering management science/operations research,2047,1
generalized pert/cpm implementation,2047,1
project network,2047,1
spreadsheet,2047,3
spreadsheet environment,2047,1
vehicle,2047,1
broader term service discovery,2190,1
hour goes,2190,1
jini,2190,1
pervasive computing environments,2190,1
plug and play,2190,1
salutation,2190,1
service discovery,2190,4
service location protocol,2190,1
universal plug,2190,1
upnp,2190,1
hypercube,350,1
interconnection network research,350,1
optimal,350,6
optimal routing policy,350,5
output channel,350,3
output channels,350,1
regular networks,350,1
routing policies,350,1
routing policy,350,6
settles,350,1
torus,350,4
appropriate control actions,39,1
detection allows,39,1
fuzzy event detector,39,1
fuzzy events detection,39,2
hybrid systems,39,2
linguistic model,39,1
oxichlorination reactor,39,2
process operation,39,1
process variables,39,1
scrutiny,39,1
selected membership functions,39,1
supervisory control,39,3
supervisory control design,39,1
supervisory control scheme,39,2
systems theory,39,1
vinyl monomer plant,39,1
basic,2098,1
body,2098,4
body forces,2098,4
boundary value problems,2098,2
formal derivation,2098,1
injection moulding,2098,1
nonisothermal,2098,2
nonlinear effect,2098,1
nonlinear systems arising,2098,1
nonlinearity,2098,1
pressure gradient,2098,1
resulting equations,2098,1
systems,2098,4
t/sup 0/,2098,2
weak solutions,2098,1
awkward,2176,1
firm,2176,2
firm web,2176,1
hurdle,2176,1
investment,2176,3
web strategy,2176,1
additional,1970,1
electronic commerce,1970,1
enhancing,1970,1
evolving technology,1970,1
global companies,1970,1
high standards,1970,1
incorporates,1970,1
internet,1970,1
marketing tool,1970,1
practitioners,1970,1
profitability,1970,1
reducing,1970,1
restaurant,1970,2
revenues,1970,1
transaction related expenditures,1970,1
unparalleled strength,1970,1
web presence,1970,1
web sites,1970,1
website design,1970,1
website development,1970,1
website effectiveness,1970,1
website strategy,1970,1
accurate,1934,1
an elliptic system,1934,1
computational discretization schemes,1934,1
conjugate conditions,1934,1
conjugation conditions,1934,1
controls,1934,1
distributed systems,1934,1
elliptic equations,1934,1
feasible control set u/sub,1934,1
highly,1934,1
hilbert space,1934,1
optimal control,1934,2
optimal control problems,1934,1
quadratic minimized function,1934,1
academic libraries,300,1
client architectures,300,1
computer systems,300,1
pcs,300,2
thin,300,5
thin client computing devices,300,1
thin client devices,300,1
thin client,300,3
thins,300,1
biomolecular complexes,265,1
complementarity,265,2
complementary surface patches,265,1
downhill simplex method,265,1
fuzzy logic,265,1
molecular docking,265,1
molecular surfaces,265,2
overlapping surface patches,265,1
quantitative treatment,265,1
resulting complex structures,265,1
surface complementarity,265,1
classical convergent correlator,2015,2
deformed fringe patterns,2015,1
experimental results,2015,1
fourier transform profilometry technique,2015,1
logarithmic radial harmonic filter,2015,1
mellin,2015,1
radial harmonic decomposition,2015,1
scale factors,2015,1
scale invariance,2015,3
scale invariance property,2015,1
benchmarking precision,322,1
experimental,322,1
millisecond,322,2
millisecond timing precision,322,1
paradigms,322,1
precision test rig,322,1
raw performance,322,1
real world,322,1
real world,322,1
second presentation machine,322,1
situ,322,1
software,322,1
specialist hardware,322,1
time,322,2
timing standards lab,322,1
considers,256,1
debugging tools,256,1
debugging web applications,256,1
programming practices,256,1
web,256,3
benchmark,41,6
closed loop conditions,41,1
closed loop conditions,41,1
controller performance,41,4
controller performance analysis,41,1
data driven subspace,41,1
deterministic inputs,41,1
explicit parametric model,41,1
external excitations,41,1
feedforward control,41,1
limit,41,1
linear quadratic gaussian,41,1
lqg,41,8
lqg benchmark,41,4
lqg performance framework,41,1
multivariate systems,41,1
optimal,41,2
output variances,41,1
process input,41,1
profit analysis,41,1
setpoint excitation,41,1
stochastic inputs,41,1
subspace matrices corresponding,41,1
tradeoff curve,41,1
univariate,41,1
variances,41,4
approximation operators,359,2
approximations,359,1
binary relation,359,2
binary relations,359,1
connections,359,1
equivalence relation,359,1
finite universe,359,1
neighborhood operator systems,359,2
neighborhood systems,359,3
pawlak,359,1
rough set,359,3
rough set approximation space,359,1
chemical composition,2186,1
high throughput,2186,2
high throughput experiments,2186,1
materials function,2186,1
priori information,2186,1
protocols,2186,2
templated,2186,1
zeolite,2186,3
zeolite synthesis,2186,2
antecedents,2183,1
business enterprises,2183,1
competitive,2183,1
emotional attachment,2183,1
employee,2183,1
employing organisation,2183,1
features inherent,2183,1
imperatives,2183,1
implementation,2183,1
individual,2183,1
knowledge management,2183,1
learning organisations,2183,1
literature,2183,1
organisation,2183,9
organisational,2183,5
organisational performance,2183,1
organisational structure,2183,1
performance factors,2183,1
performance related,2183,1
productivity,2183,1
staff turnover,2183,1
enterprise,250,2
microsoft project,250,2
multiple,250,1
olap support,250,1
project managers,250,1
scalability,250,1
web projects,250,1
workgroups,250,1
attractive,2191,1
general contexts,2191,1
input mechanism,2191,1
interface designers,2191,1
limited speech interfaces,2191,1
speech input,2191,1
speech recognition,2191,2
technology,2191,1
wearable computers,2191,1
accurate,2092,1
anatomical,2092,3
automatic registration method,2092,1
automatic ridged body transformations,2092,1
automatic validation technique,2092,1
bed positions,2092,1
consistency,2092,4
ct data,2092,1
ct scans,2092,3
ct/sub 2/,2092,2
degrees on average,2092,1
follows,2092,1
full circle consistency test,2092,1
head and neck,2092,3
head and neck area,2092,1
image enhancements,2092,1
image fusion methods,2092,1
matching ct,2092,1
matching pet,2092,3
neck can,2092,1
nonrigid,2092,1
pet scan,2092,2
pet scans,2092,1
radiotherapy treatment mask,2092,1
registration technique,2092,1
represented algorithm,2092,1
reproducible positioning,2092,1
standard,2092,1
transmission scan,2092,2
tumor biology,2092,1
validation technique,2092,2
voxel size,2092,1
antipersistent,1964,2
antipersistent markov behavior,1964,2
available information,1964,1
dollar/deutsche mark exchange rates,1964,1
efficiency,1964,1
foreign exchange markets,1964,1
given size implies,1964,1
markov behavior,1964,2
quantitative check,1964,1
quote sequence,1964,1
statistical forecast,1964,1
us,1964,2
asset management,220,1
careful,220,1
consultancy,220,1
explains,220,1
kpmg,220,1
merger pitfalls,220,1
mergers,220,1
abstract representations,196,1
arbitrary input symbols,196,1
associationist neural network,196,1
based,196,2
emergence,196,1
evolutionary psychology,196,1
exemplar,196,1
factor abstract rules,196,1
generalized abstract structures,196,1
grammars,196,4
grammars,196,4
grammars arises,196,1
grammatical knowledge,196,1
hidden unit space,196,1
hierarchical,196,1
human linguistic theory,196,1
input,196,3
internal representations,196,1
inventing,196,1
learning algorithms,196,1
mammalian nervous system,196,1
network,196,7
neural network,196,4
neural networks,196,1
new,196,4
positive,196,1
potentiation,196,1
spatial nature,196,1
state variable,196,1
symbol sets,196,4
symbol vocabularies,196,1
unseen,196,2
weight adaptation,196,1
alternating projections,1993,1
color filter arrays,1993,1
color plane interpolation,1993,2
commercial,1993,1
demosaicing technique,1993,2
digital camera pipeline,1993,1
digital cameras,1993,1
highly visible color artifacts,1993,1
discounted utility model,2067,1
du,2067,3
elicits,2067,1
functional,2067,1
health,2067,3
health outcomes,2067,1
hyperbolic discounting models,2067,2
hyperbolic models,2067,2
intertemporal preferences,2067,4
monetary outcomes,2067,1
private intertemporal preferences,2067,1
social,2067,3
social decisions,2067,1
social intertemporal preferences,2067,1
stationarity axiom,2067,1
11 psycholinguistic variables,303,1
260 fragmented,303,1
controlled time procedure,303,1
identification thresholds,303,2
imagery accounted,303,1
language,303,3
language to language,303,1
learning effect,303,1
normative data,303,1
pc microcomputer,303,1
performance,303,1
resulting,303,1
snodgrass,303,2
threshold values,303,1
total set,303,1
turbo pascal,303,1
unspecific,303,1
vanderwart,303,2
vanderwart pictures,303,1
variance,303,1
verbal stimuli,303,1
word identification,303,2
discrete manufacturing,2160,1
environmental friendliness,2160,1
evolution,2160,2
industrial,2160,1
industry,2160,1
manufacturing,2160,5
manufacturing industries,2160,1
manufacturing process,2160,1
production practices,2160,1
resounding,2160,1
seamless system,2160,1
technology,2160,2
technology revolution,2160,1
user pressure,2160,1
vertical integration,2160,1
customer,2144,1
disclosure,2144,1
dotcom companies,2144,1
failing company,2144,1
failures,2144,1
personal data,2144,1
privacy,2144,4
privacy abuse,2144,1
privacy policy,2144,2
third party,2144,2
actinides,1949,1
anatomy,1949,1
biological tissues,1949,1
brightness,1949,1
calculational speed,1949,1
calibration,1949,1
computation phantoms,1949,1
computational phantoms,1949,1
data analysis,1949,1
distinguishing,1949,1
energy emitters,1949,1
energy gamma ray emitting sources,1949,1
fast construction,1949,1
geometric representation of,1949,1
graphical user interface,1949,1
images,1949,1
low,1949,2
magnetic resonance imaging,1949,2
magnetic resonance imaging scanning information,1949,1
mcnp calculations,1949,1
mcnp input data file,1949,1
memory demand,1949,1
monte,1949,1
new,1949,2
precise,1949,1
radionuclides deposited,1949,1
reports,1949,1
scanning data,1949,1
software,1949,1
specification,1949,1
thorium,1949,1
tomography,1949,2
vivo measurement systems,1949,1
vivo measurements,1949,1
dispatching,2085,1
flexible manufacturing system,2085,2
fuzzy decision support system,2085,2
fuzzy logic approach,2085,1
intelligent,2085,4
intelligent fuzzy decision support system,2085,2
intelligent fuzzy decision system,2085,1
intelligent system,2085,1
multiple,2085,2
performance measures,2085,2
routing possibilities,2085,1
scheduling fmss,2085,1
simulation model,2085,1
breaking tests,255,1
integral investment,255,1
manageable,255,1
online offering,255,1
sessions,255,1
site development,255,1
usability,255,3
usability testing,255,2
bionics approach,1955,1
coupling constants,1955,1
couplings,1955,1
evacuation,1955,5
evacuation processes,1955,2
herding,1955,2
herding behaviour,1955,1
minimal evacuation,1955,1
model parameters,1955,1
panic,1955,1
pedestrian dynamics,1955,2
pedestrians,1955,1
recently introduced cellular automaton model,1955,1
automation,1945,1
binocular,1945,1
bridge crack inspection,1945,4
bridge inspection vehicle,1945,1
ccd cameras,1945,1
coupled devices,1945,1
cracks,1945,2
eyesight inspection,1945,1
gravity during,1945,1
human inspectors,1945,1
manipulator system,1945,3
manipulator system consists,1945,1
mobile manipulator imaging system,1945,2
mobile vehicle,1945,1
parallel cameras,1945,1
safety inspections,1945,1
screening,1945,1
temporarily erected scaffolding,1945,1
arbitrary direction,202,2
convolving,202,1
css method,202,1
curvature scale space method,202,1
curvature values,202,1
error,202,4
error in curvature computation,202,1
error observed,202,1
estimation error,202,1
evolution properties,202,1
gaussian,202,4
gaussian curvature,202,1
generalisation,202,1
geodesic at,202,1
mean,202,3
mean curvature,202,3
mean curvatures,202,1
semigeodesic,202,2
semigeodesic coordinates,202,2
shapes indicating,202,1
smoothed iteratively,202,1
smoothed surface curvatures,202,1
smoothing results,202,1
standards,202,1
surface gaussian,202,1
surface noise,202,1
volumetric diffusion techniques,202,1
accurate,2017,1
autofocusing,2017,2
automatic focus,2017,1
compact construction,2017,1
dc motor,2017,1
defocused signal,2017,1
differential amplification,2017,1
eccentric light beam approach,2017,2
electric signal,2017,1
experimental setup,2017,1
high resolution,2017,1
micro measurement systems,2017,1
microprocessor,2017,1
microscope autofocusing,2017,1
object lens whose objective plane,2017,2
semiconductor laser device,2017,1
symmetrical silicon photocell,2017,1
wide focusing range,2017,1
1/h response,291,1
1024 bits,291,2
90 degrees phase shift,291,1
controllable frequencies,291,1
input pattern,291,1
liquid crystal,291,2
low amplitude,291,1
magnetic resonance molecular photography,291,1
molecular system,291,1
nematic liquid crystal,291,1
nuclear,291,2
nuclear magnetic resonance spectra,291,1
programmable multifrequency irradiation,291,1
spectral resolution,291,1
spectrum showing,291,1
spin,291,2
boolean,1936,2
boolean functions,1936,1
decomposition clone,1936,1
disjunctive decomposition,1936,1
minterms,1936,1
n variables,1936,1
partial functions,1936,1
repeated decomposition,1936,1
theorem,1936,1
abb robots,2154,1
breakdowns predicted,2154,1
builders,2154,1
capability,2154,1
embedded checklists,2154,1
global markets,2154,1
ideal basis,2154,1
it/,2154,3
monitoring,2154,3
negative trends,2154,1
operating condition,2154,1
optimize/sup,2154,3
productivity,2154,1
rcm,2154,1
reference data,2154,1
robot condition monitoring tool,2154,1
robots,2154,3
schedule maintenance,2154,1
stops,2154,1
today,2154,1
tremendous pressure,2154,1
unplanned,2154,1
amid industry reflection,2145,1
csi event,2145,1
enterprise,2145,2
focusing,2145,1
netsec,2145,2
pedagogy,2145,1
punditry,2145,1
safeguarding,2145,1
security,2145,1
consistent model estimates,2002,1
diagnosing process,2002,1
eiv formulation,2002,2
formulation,2002,2
model identification,2002,2
moesp algorithm,2002,1
monitoring complex industrial processes,2002,1
multiple variables,2002,1
n4sid algorithm,2002,1
pca,2002,5
pca naturally,2002,1
principal component analysis,2002,3
real industrial process,2002,1
sensor faults,2002,1
simulated process,2002,1
smi,2002,1
subspace identification,2002,4
subspace identification algorithm,2002,1
subspace identification approach,2002,2
subspace identification method,2002,1
system,2002,3
system observability subspace,2002,1
animation experiments,323,1
appropriateness,323,1
delivering experiments,323,1
demonstration experiment,323,1
discrete,323,2
discrete animation sequences,323,1
file formats,323,1
observer,323,1
program code,323,1
simple,323,2
simple switches,323,1
canadian national site licensing project,233,2
cnslp,233,3
cnslp initiative,233,1
cnslp tests,233,1
country's universities,233,1
electronic journals,233,1
electronic versions,233,1
engineering,233,1
environmental disciplines,233,1
health,233,1
innovation capacity,233,1
licensing,233,4
national scale,233,1
organizational,233,1
pilot,233,1
project,233,5
research,233,2
research databases,233,1
scholarly publications,233,1
science,233,1
70s,2177,1
care providers,2177,1
clinical research,2177,1
communication systems,2177,1
creativity,2177,1
data mining,2177,1
deep humanism,2177,1
determination,2177,1
diogene data,2177,1
distributed,2177,2
federated environments,2177,1
generosity,2177,1
healthcare,2177,1
humanist,2177,2
humanist vision,2177,1
information systems,2177,1
information technology,2177,1
medical image management,2177,1
medical informatics,2177,2
medical information,2177,1
medical skills,2177,1
molecular imaging,2177,1
natural language processing techniques,2177,1
ontologies,2177,1
patients,2177,1
pioneer,2177,1
prof,2177,6
protein electrophoreses,2177,1
scherrer,2177,6
scientific background,2177,1
visionary mind,2177,1
2d,2033,2
3d,2033,5
3d correlation,2033,1
3d fourier transform,2033,1
3d functions onto,2033,1
3d signals,2033,1
color distribution,2033,1
color images,2033,1
correlation,2033,5
encode,2033,2
fourier transform,2033,2
optical correlator,2033,2
consortia,237,11
consortial values,237,1
international coalition,237,1
international library consortia,237,2
key factors,237,1
library consortia,237,5
managerial,237,1
movement,237,2
organizations,237,1
positive,237,1
practical,237,1
publishers,237,1
purchasing models,237,1
strategic,237,1
tactical,237,1
case study,2082,1
dimensioning,2082,1
improve,2082,1
managing safety,2082,2
market demand,2082,1
materials,2082,2
peak demand conditions,2082,1
planning performance,2082,1
quantitative manner,2082,1
replenishment,2082,1
requirements,2082,2
safety stocks,2082,1
simulation,2082,1
stock positioning,2082,2
strategic,2082,3
strategic stocks,2082,3
bayesian probability revision,2051,1
contestant,2051,2
historical,2051,1
influential,2051,1
management sciences,2051,1
monetary decisions contestants,2051,1
operations research,2051,1
probability,2051,2
sequential decision analysis,2051,1
single decision analysis,2051,1
statistics,2051,1
stochastic dynamic programming,2051,1
television,2051,1
utility theory,2051,1
services,2099,1
business environment,2099,1
firm,2099,7
firm functions,2099,1
firms,2099,2
industrial,2099,1
linear constraints,2099,1
linear inequalities,2099,1
linear programming problems,2099,1
marketplace,2099,1
mathematical programming,2099,1
mixed programming problems,2099,1
mixed variables,2099,1
modelling,2099,1
operations research approach,2099,1
restrictions imposed,2099,1
transportation,2099,1
auxiliary circuitry,401,1
direct digital modulation,401,1
interfacing,401,1
measured results,401,1
supply voltage,401,1
switching scheme,401,2
business environment,2163,1
business partners,2163,1
client expectations,2163,1
clients,2163,1
competitiveness,2163,1
inexorable,2163,1
information systems function,2163,1
integrated whole,2163,1
law firms,2163,2
market conditions,2163,1
pa consulting,2163,1
professional services firms,2163,1
remain,2163,1
staff,2163,1
constraints,227,2
distinguishability,227,2
explicit expression relating,227,1
imposed,227,1
interval,227,1
measurement,227,2
measurement starts,227,1
observer,227,1
orthogonal,227,2
orthogonal quantum states,227,1
quantum states,227,2
relativistic constraints,227,1
special relativity,227,1
conventional topological indices,278,1
descriptors,278,8
e configurations,278,1
extended connectivity,278,1
molecular connectivity indices,278,1
molecular topology,278,2
overall connectivity,278,1
qsar analysis,278,2
topological charge indices,278,1
topological chirality descriptors,278,1
vertex,278,1
ghost field,1953,1
marketing model,1953,1
mass media,1953,3
mass media shift,1953,1
percolation theory,1953,1
social percolation,1953,1
solomon,1953,1
stationary state,1953,1
transition observed,1953,1
weisbuch,1953,1
30 related variables,2096,1
36 dekads,2096,1
covariance matrix,2096,1
crop production modeling,2096,1
dekads,2096,2
distance measure,2096,1
distribution,2096,2
estimated rainfall parameters,2096,1
food system,2096,1
groundnuts,2096,1
interpolation process,2096,1
maize,2096,1
meteorological stations,2096,2
multivariate normal distribution consisting,2096,1
negligible temporal correlation,2096,1
neighbouring stations,2096,1
observed parameters,2096,1
rainfall data,2096,1
rainfall records,2096,1
random numbers,2096,1
simulating rainfall,2096,1
simulation model,2096,1
small grains,2096,1
southern africa,2096,1
spatial correlation,2096,3
spatial correlation structure,2096,1
spatial rainfall simulator,2096,1
spatial units,2096,1
surrounding meteorological stations,2096,1
temporal correlation,2096,2
wards,2096,3
zimbabwe,2096,1
data,2193,1
electronic whiteboard,2193,1
independent tools,2193,1
integrates,2193,1
integrating,2193,1
kimura system,2193,1
networked peripheral devices,2193,1
pervasive computing system,2193,1
physical context,2193,1
support knowledge,2193,1
virtual,2193,1
academic library,297,1
blurring,297,1
computer services,297,1
internet,297,1
librarianship,297,2
library,297,4
library accessibility,297,1
library buildings,297,1
online catalogs,297,1
professionals,297,1
systems librarian,297,3
systems librarianship,297,1
technology,297,1
bitline sensing scheme,399,1
conventional scheme,399,1
die efficiency,399,1
improves,399,2
low,399,7
low supply voltage,399,1
memory cell,399,1
power dissipation and compatibility,399,1
refresh,399,1
acetate overhead slide presentation,285,1
cognitive load imposed,285,1
comprehension,285,5
educators,285,1
facilitating,285,2
factorial experiment,285,1
high complexity,285,1
information complexity,285,5
information presentation modality combinations,285,1
information processing,285,2
low complexity,285,1
low information complexity,285,1
multimedia,285,8
multimedia computing,285,1
multimedia presentation,285,4
multimedia presentations,285,2
multimedia presentations invoke,285,1
multimedia superiority,285,1
optimal human,285,1
overhead slides,285,2
photocopier operation,285,1
presentation media,285,1
presentation quality,285,1
static pictures,285,1
sustained,285,2
verbal,285,2
visual working memory,285,2
visual working memory channels resulting,285,1
aesthetic beauty,208,1
civic activities,208,1
disparate,208,1
economic development,208,1
ecosystems,208,1
human interaction,208,1
internet,208,5
internet evolves,208,1
livable communities,208,1
networked electronic environment design,208,1
networked environments,208,1
supports,208,1
urban internet,208,1
urbanism,208,2
urbanism principle,208,1
web,208,2
web sites,208,1
wholeness,208,1
abstract structural analysis,207,1
bilingual developments,207,1
bilingual material,207,1
bilingual web designs,207,1
bilingual web site,207,3
bilingual web sites,207,1
information,207,4
information architecture,207,3
language therapists,207,1
multilanguage sites,207,1
speech,207,1
complete stored file archive,2171,1
deterioration,2171,1
electronic media,2171,1
facilitating,2171,1
laptop,2171,1
law society rules governing storage,2171,1
legal files,2171,1
online,2171,1
paperless office some time ago,2171,1
remote working,2171,1
3d anatomical models,2008,1
3d anatomical scenes,2008,1
3d anatomical structures,2008,1
anatomical,2008,5
anatomy,2008,1
building,2008,2
database storing,2008,1
planar oblique slices,2008,1
record,2008,1
server,2008,3
students,2008,1
visualization actions,2008,1
web server,2008,1
associated technique,1931,1
bayesian approach,1931,1
bayesian decision procedure,1931,1
constructing,1931,1
fuzzy,1931,6
fuzzy bayesian method,1931,1
fuzzy data,1931,1
mathematical fundamentals,1931,1
practical realization,1931,1
pseudofuzzy quantities,1931,2
boundedness,2137,1
control system,2137,1
feedback circuit,2137,1
linear object,2137,1
unstable continuous linear,2137,1
algebraic model,2134,1
circuit models,2134,1
decision diagrams,2134,1
linear,2134,6
linear arithmetic polynomials,2134,1
linear decision diagram,2134,1
linear models,2134,1
lineardesignmv algorithm,2134,1
multivalued,2134,5
multivalued components,2134,5
nature,2134,1
planarization,2134,1
submicron technologies,2134,1
vlsi circuits,2134,1
adaptive vector channel allocation,1942,2
broadband wireline,1942,1
channel allocation information,1942,1
channel estimation,1942,1
channel spectral nulls,1942,1
control channel,1942,1
cyclic prefix insertion,1942,1
fading inherent,1942,1
frobenius norm metrics,1942,1
heavy data rate overhead due,1942,1
high data rate transmission,1942,1
higher transmission quality,1942,1
isi,1942,6
isi channel,1942,2
layered bit stream structure,1942,1
lower layers,1942,1
ofdm,1942,7
ofdm framework,1942,1
ofdm system,1942,3
orthogonal frequency division multiplexing,1942,1
precoded ofdm,1942,4
precoded ofdm system,1942,2
robustness,1942,1
scalable video,1942,3
scalable video transmission,1942,2
severe intersymbol interference,1942,1
simulation,1942,1
vector channels,1942,2
wireless channels,1942,1
wireless systems,1942,1
accurate,2014,1
adaptive filtering,2014,3
adaptive filtering method,2014,2
adaptive spatial filtering method,2014,1
conversion,2014,2
edge detection,2014,1
filter kernel,2014,1
generated edge maps,2014,1
hsi,2014,5
hsi color model,2014,1
hsi color space,2014,1
hue components,2014,1
hue saturation intensity,2014,2
hue saturation intensity color space,2014,1
image analysis,2014,1
image processing,2014,1
intensity,2014,3
minimum error rate,2014,1
noise characteristics,2014,1
noise reduction,2014,1
nonlinearity leads,2014,1
nonuniform noise distribution,2014,1
nonuniformity,2014,1
random gaussian noise,2014,1
rgb color model,2014,1
rgb image,2014,1
saturation,2014,4
academic libraries,295,1
academic library hours,295,1
affecting,295,1
arl,295,2
arl libraries,295,1
association,295,1
compares,295,1
hours of operation,295,3
ipeds survey respondents,295,1
libraries,295,5
national standard,295,1
operation,295,3
reference hours,295,1
service,295,3
artificial data,269,2
artificial data set,269,1
chemotypes,269,1
compound subsets,269,1
descriptor,269,4
descriptors,269,3
encoded variables,269,1
gas method,269,1
genetic algorithm,269,3
genetic algorithm guided selection,269,2
given test set compound,269,1
guided selection method,269,1
molecular similarity,269,1
nu,269,3
qsar/qspr model,269,2
selwood data set,269,1
subset selection,269,3
subset selection method,269,2
subsets,269,3
variable selection,269,3
variable selection method,269,2
xlogp data set,269,2
bounded rationality,2063,2
central hypothesis,2063,1
emotion,2063,2
emotional arousal,2063,1
hanoch,2063,4
bound sets,28,3
computation burden,28,1
design method,28,1
fls,28,5
operation,28,1
resulting system,28,1
simulation experiment,28,1
uncertainty,28,2
uncertainty bounds,28,1
database,309,1
dependent measures,309,1
design,309,6
etc,309,1
experiment generator,309,1
experimental designs,309,1
graphical scales,309,1
guided,309,1
incomplete factorial designs,309,1
interactive materials,309,1
javascripts,309,1
noncommercial,309,1
teaching tool,309,1
visual display,309,1
visualizing,309,1
web,309,9
web experimental design,309,1
web experiments,309,1
web pages,309,2
web server,309,1
wextor,309,6
dubious,2102,1
evaluations,2102,1
first process,2102,1
information,2102,2
internet,2102,2
online advice,2102,3
people,2102,4
people's,2102,1
personalization,2102,1
survey,2102,1
web design,2102,1
convex optimization,2113,1
exact penalty functions,2113,1
ideal sliding mode,2113,2
infinite number,2113,1
sliding mode,2113,3
alternative,2065,1
emotion,2065,5
emotional choice systems,2065,1
emotional systems,2065,1
inhibition,2065,2
control,2122,4
control system,2122,3
deformable space vehicle,2122,2
deformable space vehicles,2122,1
digital modeling,2122,1
discrete control system,2122,1
discreteness,2122,1
elastic structural vibrations,2122,1
fuzzy logic adaptation circuit,2122,1
bounds,348,4
covering constructions,348,1
homogeneous access structure,348,2
information rate,348,3
lower bounds,348,2
optimal information rate,348,1
participant,348,1
secret sharing schemes,348,2
combines,2115,1
combustion processes,2115,1
enhances,2115,1
exhaust toxicity,2115,1
internal combustion,2115,2
internal combustion engine,2115,2
operation,2115,1
reduces,2115,1
single process,2115,1
steam machines,2115,1
thermal engines,2115,1
working processes,2115,1
bounded time interval,2142,2
classical frequency characteristic,2142,1
dynamic blocks,2142,1
linear dynamic systems,2142,1
linear systems,2142,1
partial spectra,2142,1
