keyword,doc_id,Frecuencia
methodological issues,2110,1
organizational implications,2110,1
psychological research,2110,1
psychologists,2110,1
psychology,2110,3
reviews,2110,1
social implications,2110,1
ad hoc communication,2198,1
pervasive computing,2198,2
pervasive computing software,2198,1
runtime operations,2198,1
sensors,2198,1
spontaneous information exchange,2198,1
acm sigchi,314,1
architecture,314,3
asis,314,2
attendees,314,1
blair,314,1
history,314,1
ia,314,9
ia's,314,1
information,314,5
information architects,314,1
information architecture,314,2
information systems,314,1
jasist,314,1
kraft,314,1
label,314,1
professionals,314,1
refreshed,314,1
sufficient interest,314,1
us,314,8
wurman,314,1
cellular automaton,394,1
computer simulation,394,1
ecological effect,394,1
human intestinal,394,1
hypothetical,394,1
interaction,394,3
intestinal microflora,394,3
laboratory experiments,394,1
microflora,394,4
mimics project,394,1
modeling package,394,1
molecular methods,394,1
observing power,394,1
quantitative theory,394,1
simulation,394,4
simulation environments,394,1
simulator,394,1
class membership,197,1
classification,197,4
classification mixture models,197,1
data generation process,197,1
efficient training algorithms,197,1
experts classification,197,1
experts classifier,197,1
external cluster,197,1
finite number of sources,197,1
general training approach,197,1
hierarchical mixture model,197,2
hierarchical model,197,1
improved classification,197,1
maximum likelihood,197,1
posterior probability,197,1
subclusters,197,1
administering,2173,1
commerce,2173,1
communication,2173,2
dx,2173,1
facsimile,2173,1
hardware encryption,2173,1
legal profession,2173,3
medium,2173,2
registered post,2173,1
software encryption,2173,1
widespread,2173,1
cable tv delivery,334,1
copper,334,2
internet signals,334,1
network edge devices,334,1
niche applications,334,1
niche markets,334,1
telecommunications infrastructure,334,1
twisted copper pair,334,1
1965,235,1
associate organisations,235,1
australia,235,4
australian libraries,235,1
australian university community overlap,235,1
australian university librarians,235,1
caul,235,1
consortia,235,4
consortial purchasing,235,2
consortial purchasing agent,235,1
cooperative action,235,1
council,235,2
electronic publication,235,1
europe,235,1
north america,235,1
publishers,235,1
tandem,235,1
zealand,235,1
accumulative recording,307,1
animal subjects,307,1
computer,307,3
computer program,307,2
experiencing,307,1
fixed interval,307,1
fixed ratio,307,1
human,307,4
nonhuman subjects,307,2
operant schedules,307,2
printer,307,1
programming schedules,307,1
reinforcement,307,2
variable interval schedules,307,1
variable ratio,307,1
fibre channel technologies,218,1
ip systems,218,1
iscsi,218,2
storage,218,1
extremal problem,2136,1
finite sets,2136,2
network reconstruction,2136,2
optimization,2136,2
polynomial,2136,1
restricted reconstruction costs,2136,1
sequence terms,2136,1
throughput,2136,1
38 ghz locally,216,1
80 ghz,216,1
computer program,216,1
curve fitting technique,216,1
data bank,216,2
error analysis,216,1
extinction cross,216,1
gravity,216,1
high accuracy,216,1
interpolated tcs results,216,1
interpolation,216,4
interpolation process,216,1
nonlinear fitting technique,216,1
null computational time,216,1
operating frequencies,216,1
pitter,216,1
pruppacher,216,1
raindrops,216,3
realistic,216,2
tcs values,216,2
vertical,216,1
circuit techniques,403,3
coupling capacitors,403,1
flash,403,4
flash memories,403,4
latch,403,4
latched nodes,403,1
level shifter,403,1
low noise,403,1
low operating voltage,403,1
maximum internal voltage,403,2
negative erasing voltage,403,1
ripple voltage,403,1
2dof,380,1
adaptively,380,1
cancellation robust controller,380,1
command feedforward controller,380,1
control specifications,380,1
disturbance,380,1
dynamic response,380,1
feedback controller,380,1
fuzzy control scheme,380,1
inverse model,380,2
inverse plant model,380,1
nonlinear dynamic behavior,380,1
quantitative speed control,380,1
reference model,380,1
regulation control performances,380,1
regulation control requirements,380,1
robust speed control,380,1
speed control scheme,380,1
srm,380,3
srm drive,380,2
switched reluctance motor,380,1
system parameters,380,1
tracking,380,3
tracking response,380,1
familiarity,195,1
music publishing industry,195,1
performance editions,195,1
publishers,195,1
specialized,195,1
technical music vocabulary,195,1
vendors,195,1
causality constraint,2000,1
digital control systems,2000,1
generalized predictive control,2000,2
gpc,2000,2
gpc algorithm,2000,1
integer multiples,2000,1
lifted models,2000,2
optimal causal control laws,2000,1
sampling patterns,2000,1
abstraction,1941,2
bipolar function,1941,1
bipole level,1941,1
descriptive process,1941,1
descriptological foundations,1941,2
descriptological operations,1941,1
explication,1941,2
intensional concept,1941,1
programming,1941,2
2000,1990,1
470,1990,1
800,1990,1
advanced information society,1990,1
bureau of sewerage,1990,1
communications infrastructure,1990,1
conduits,1990,3
construction,1990,3
electrical facility construction work,1990,1
final stage,1990,1
information control facilities,1990,1
information network,1990,2
information network structuring,1990,1
information transmission network,1990,1
optical fiber network,1990,2
pressing demand,1990,1
sewage conduits,1990,2
sewer,1990,3
tokyo,1990,1
total distance,1990,1
comparative analysis,30,1
fuzzy modeling approach,30,1
important variables,30,1
improved parameter identification algorithm,30,1
membership functions,30,1
method's performance,30,1
qualitative modeling,30,1
rule base reduction,30,1
sugeno,30,2
trapezoid approximation,30,1
yasukawa,30,2
control systems,37,2
design pid controllers,37,1
h/sub 2/ pid controller,37,1
h/sub infinity,37,1
maclaurin pid controller,37,1
nominal stable process,37,1
nominal system,37,1
optimal control theory,37,1
overshoot,37,1
pid controller,37,5
process control systems,37,1
resonance peak,37,1
rise time,37,1
stability margin,37,1
suboptimal,37,2
suboptimal pid controller,37,1
time delay,37,1
uncertain system,37,1
california,242,4
california digital library,242,2
cdl,242,2
escholarship initiative,242,1
escholarship program,242,3
momentum,242,1
scholarly publishing,242,1
sheer power,242,1
timeliness,242,1
uc,242,2
unique approach,242,1
university,242,2
communication cost,1943,1
costs,1943,2
html,1943,3
html web sites,1943,1
hypertext markup language,1943,2
intelligent,1943,3
intelligent management system,1943,1
intelligent wap,1943,2
keywords,1943,1
management system,1943,5
manpower costs,1943,1
mobile phone screens,1943,2
numerals,1943,1
numerical results,1943,1
pc users,1943,1
readability,1943,1
site management system,1943,2
wap,1943,8
wap content,1943,1
wap management system,1943,1
wap sites,1943,2
wireless communications,1943,1
wireless markup language,1943,1
wml,1943,3
commercial products,343,1
cooperative projects,343,1
information,343,1
small business innovation research program,343,2
categorical response data,332,1
first case,332,1
fitting,332,1
generalized linear model,332,1
linear predictor,332,1
link function,332,1
longitudinal design,332,1
nlmixed procedure,332,2
psychological studies,332,1
random effects,332,1
repeated ordinal outcomes,332,3
repeated ordinal outcomes arising,332,1
sas,332,2
attrition,328,1
crossed,328,1
data,328,5
faculty,328,1
fixed time,328,1
group setting,328,1
independent variables,328,1
internet,328,2
investigations,328,1
mcadams,328,1
morality scale,328,1
personality research,328,1
researchers,328,2
respondent's choosing,328,1
response rates,328,1
scores,328,1
shelton,328,1
students,328,1
web,328,6
centroid detection,2028,2
centroids,2028,1
filter information,2028,1
input scene,2028,1
modulus,2028,1
moment function,2028,2
multiple objects,2028,1
optical correlation,2028,1
optical correlator,2028,1
optical correlation,2028,1
orientation,2028,1
second method,2028,1
single intensity filter,2028,1
slms,2028,2
spatial light modulators,2028,1
acquisition,213,1
auditory,213,1
computer equipment,213,2
computer science,213,1
data,213,1
design,213,1
dissemination,213,1
electronic devices,213,1
export level,213,1
fuzzy linear regression,213,2
fuzzy set theory,213,3
human,213,1
independent variables,213,2
independent variables assumed,213,1
information,213,5
information systems,213,1
information technology,213,3
knowledge,213,1
networks,213,1
numerical,213,1
pictorial,213,1
processing,213,1
regression function,213,1
storage,213,1
technology,213,4
telecommunication,213,1
textual,213,1
turkey,213,2
vagueness,213,1
adoption,1971,1
communication,1971,1
content analysis,1971,2
delivering multimedia information,1971,1
descriptive,1971,1
global electronic market,1971,1
hotel industry,1971,3
hotels,1971,5
interactive,1971,1
internet,1971,1
key changes,1971,1
marketing,1971,7
marketing tool,1971,1
measurement instrument,1971,1
multimedia,1971,2
relationship marketing,1971,2
strategic framework,1971,1
web,1971,13
web based,1971,2
web content survey,1971,1
web marketing,1971,2
web marketing applications,1971,1
web sites,1971,3
web technology,1971,1
world,1971,1
50 db,398,1
active microwave circuits,398,1
active nonlinear microwave circuits,398,1
anisotropic pml absorbing,398,1
benchmark test,398,1
fetd,398,3
fetd algorithm,398,1
fetd lattices,398,1
global electromagnetic analysis,398,1
matched layers,398,2
mesh,398,2
mesh flexibility,398,1
microstrip,398,1
microwave amplifier indicates,398,1
nyquist sampling criterion,398,1
propagation bandwidth,398,1
reduces computation,398,1
simulation accuracy,398,1
spatial discretization,398,1
truncation,398,2
unconditionally stable extended,398,1
waveguide,398,1
boolean ab,2101,1
clock signal,2101,1
continuous wave light,2101,1
design,2101,2
gb/s,2101,1
input beam,2101,2
input signals,2101,1
semiconductor optical amplifiers,2101,2
semiconductor optical amplifiers without,2101,1
critical path,2047,1
delivering management science/operations research,2047,1
generalized pert/cpm implementation,2047,1
ms/or,2047,1
pert/cpm algorithm,2047,1
project network,2047,1
spreadsheet,2047,3
spreadsheet environment,2047,1
automatic configuration,2190,1
delivery,2190,1
developers,2190,1
industries,2190,1
jini,2190,1
mobile,2190,1
motivated,2190,1
pervasive computing environments,2190,1
salutation,2190,1
service,2190,5
service discovery,2190,4
service location protocol,2190,1
standards,2190,2
term service discovery,2190,1
universal plug,2190,1
upnp,2190,1
hypercube,350,1
interconnection network research,350,1
mesh,350,1
open problem,350,1
optimal routing policies,350,1
optimal routing policy,350,5
output channel,350,3
output channels,350,1
probability,350,2
regular networks,350,1
routing policy,350,6
torus,350,4
appropriate control actions,39,1
complex relations,39,1
fuzzy event detector,39,1
fuzzy events detection,39,2
hybrid systems,39,2
hybrid systems theory,39,1
linguistic model,39,1
oxichlorination reactor,39,2
process,39,4
process events,39,1
process operation,39,1
process variables,39,1
scrutiny,39,1
selected membership functions,39,1
supervisory control design based,39,1
supervisory control scheme,39,2
vinyl monomer,39,1
basic,2098,1
body forces,2098,4
boundary value problems,2098,2
darcy law,2098,1
equations,2098,3
formal derivation,2098,1
formulation,2098,1
injection moulding,2098,1
nonisothermal,2098,2
nonlinear,2098,4
nonlinear effect,2098,1
nonlinear systems arising,2098,1
nonlinearity,2098,1
p/sup,2098,3
p/sup 0/,2098,2
pressure gradient,2098,1
resulting equations,2098,1
t/sup 0/,2098,2
weak solutions,2098,1
awkward,2176,1
err,2176,2
firm web,2176,1
investment,2176,3
law,2176,1
web strategy,2176,1
electronic commerce,1970,1
emarketing,1970,1
evolving technology,1970,1
food service companies,1970,1
global companies,1970,1
high standards,1970,1
internet presence,1970,1
marketing tool,1970,1
profitability,1970,1
restaurant,1970,2
revenues,1970,1
transaction related expenditures,1970,1
unparalleled strength,1970,1
web,1970,8
web sites,1970,1
website design,1970,1
website development,1970,1
website effectiveness,1970,1
website strategy,1970,1
accurate computational discretization schemes,1934,1
computational,1934,2
conjugate conditions,1934,1
conjugation conditions,1934,1
control set u/sub delta,1934,1
distributed systems,1934,1
elliptic equations,1934,1
elliptic system,1934,1
feasible,1934,1
hilbert space u,1934,1
optimal control,1934,2
optimal control problems,1934,1
quadratic minimized function,1934,1
academic libraries,300,1
computer systems,300,1
thin client architectures,300,1
thin client computing devices,300,1
thin client devices,300,1
thin client,300,3
thins,300,1
biomolecular complexes,265,1
complementarity,265,2
complementary surface patches,265,1
complex structures,265,1
complexes,265,2
downhill simplex method,265,1
fuzzy logic,265,1
molecular docking problems,265,1
molecular surfaces,265,2
optimization,265,2
overlapping surface patches,265,1
pattern recognition strategies,265,1
quantitative treatment,265,1
surface complementarity,265,1
classical convergent correlator,2015,2
deformed fringe patterns,2015,1
experimental results,2015,1
fourier transform profilometry technique,2015,1
logarithmic radial harmonic filter,2015,1
mellin radial harmonic decomposition,2015,1
optical recognition,2015,1
scale factors,2015,1
scale invariance,2015,3
scale invariance property,2015,1
benchmarking precision,322,1
care,322,1
experimental timing standards,322,1
lab,322,1
millisecond precision test rig,322,1
millisecond timing precision,322,1
operating,322,1
presentation machine,322,1
raw performance,322,1
real world,322,1
second,322,3
situ,322,1
software,322,1
specialist hardware,322,1
debugging tools,256,1
debugging web applications,256,1
programming practices,256,1
time tracking,256,1
web developers,256,1
closed loop conditions,41,1
closed loop conditions,41,1
controller performance,41,4
controller performance analysis,41,1
data driven subspace approach,41,1
deterministic inputs,41,1
explicit parametric model,41,1
external excitations,41,1
feedforward control,41,1
linear quadratic gaussian,41,1
lqg,41,8
lqg benchmark,41,4
lqg benchmark obtained,41,1
lqg performance framework,41,1
lqg tradeoff curve,41,1
multivariate systems,41,1
optimal,41,2
output variances,41,1
process input,41,1
profit analysis,41,1
setpoint excitation,41,1
stochastic inputs,41,1
subspace matrices corresponding,41,1
variances,41,4
approximation operators,359,2
approximations,359,1
binary relation,359,2
binary relations,359,1
equivalence relation,359,1
finite universe,359,1
neighborhood operator systems,359,2
neighborhood systems,359,3
pawlak,359,1
rough set,359,3
rough set approximation space,359,1
chemical composition,2186,1
high throughput,2186,2
high throughput experiments,2186,1
materials function,2186,1
priori information,2186,1
structure directing agent,2186,1
templated zeolite synthesis,2186,1
zeolite,2186,3
zeolite synthesis,2186,2
antecedents,2183,1
business enterprises,2183,1
emotional attachment,2183,1
employee,2183,1
employing organisation,2183,1
knowledge management,2183,1
learning organisations,2183,1
organisational,2183,5
organisational performance,2183,1
organisational structure,2183,1
performance related factors,2183,1
productivity,2183,1
staff turnover,2183,1
budgets,250,1
enterprise,250,2
microsoft project,250,2
microsoft project 2002,250,2
olap support,250,1
project managers,250,1
scalability,250,1
web projects,250,1
workgroups,250,1
input mechanism,2191,1
interface designers,2191,1
limited speech interfaces,2191,1
speech,2191,5
speech input,2191,1
speech recognition,2191,2
technology,2191,1
wearable computers,2191,1
wearable computing,2191,1
4 mm,2092,1
anatomical,2092,3
anatomical information,2092,2
automatic registration method,2092,1
automatic ridged body,2092,1
automatic validation technique,2092,1
bed positions,2092,1
consistency,2092,4
ct data,2092,1
ct scans,2092,3
ct/sub,2092,4
ct/sub 1/,2092,2
ct/sub 2/,2092,2
degrees on average,2092,1
emission,2092,3
full circle consistency test,2092,1
head,2092,3
head and neck area,2092,1
image fusion methods,2092,1
information,2092,5
matching,2092,5
matching ct,2092,1
matching pet,2092,3
neck,2092,4
patients,2092,1
pet,2092,9
pet scan,2092,2
protocol,2092,1
radiotherapy treatment mask,2092,1
registration technique,2092,1
represented,2092,1
reproducible positioning,2092,1
scanner bed,2092,1
single position,2092,1
transmission,2092,3
transmission scan,2092,2
tumor biology,2092,1
validation technique,2092,2
voxel size,2092,1
antipersistent markov behavior,1964,2
dollar/deutsche mark exchange rates,1964,1
efficiency,1964,1
foreign exchange markets,1964,1
given size implies,1964,1
quantitative check,1964,1
statistical forecast,1964,1
asset management,220,1
consultancy kpmg,220,1
mergers,220,1
abstract representations,196,1
arbitrary input symbols,196,1
associationist neural network,196,1
evolutionary psychology,196,1
exemplar presentation,196,1
factor abstract rules,196,1
generalized abstract structures,196,1
grammars,196,4
grammars arises,196,1
hidden unit space,196,1
hierarchical,196,1
human linguistic theory,196,1
input,196,3
internal representations,196,1
learning algorithms,196,1
mammalian nervous system,196,1
network learns,196,2
neural network,196,4
neural networks,196,1
potentiation,196,1
rules,196,2
spatial nature,196,1
state variable,196,1
symbol sets,196,4
symbol vocabularies,196,1
transfer grammatical knowledge,196,1
unseen symbol sets,196,1
alternating projections,1993,1
color filter arrays,1993,1
color plane interpolation,1993,2
commercial,1993,1
demosaicing,1993,4
demosaicing technique,1993,2
digital camera pipeline,1993,1
digital cameras,1993,1
mean square error,1993,1
neighboring,1993,1
pattern,1993,1
visible color artifacts,1993,1
discounted utility,2067,2
discounted utility model,2067,1
discounting models,2067,2
du model,2067,2
health,2067,3
health outcomes,2067,1
hyperbolic,2067,4
hyperbolic discounting models,2067,2
hyperbolic models,2067,2
intertemporal preferences,2067,4
monetary outcomes,2067,1
private,2067,3
social,2067,3
social decisions,2067,1
stationarity axiom,2067,1
violated,2067,1
1980,303,1
260 fragmented,303,1
controlled time procedure,303,1
identification thresholds,303,2
individual,303,2
language to language,303,1
normative data,303,1
pc microcomputer,303,1
performance,303,1
pictures,303,2
psycholinguistic variables,303,1
snodgrass,303,2
spanish,303,2
spanish observers,303,1
threshold values,303,1
turbo pascal,303,1
unspecific learning effect,303,1
vanderwart,303,2
vanderwart pictures,303,1
verbal stimuli,303,1
word difficulty,303,1
word identification,303,2
1200,2160,1
3000 workers,2160,1
50 years,2160,1
800,2160,1
abound,2160,1
automobile factory,2160,1
business,2160,1
customized,2160,1
discrete manufacturing,2160,1
environmental friendliness,2160,1
evolution,2160,2
fundamental shift,2160,1
information involving,2160,1
manufacturing,2160,5
manufacturing industries,2160,1
manufacturing process,2160,1
production practices,2160,1
seamless system,2160,1
technology revolution,2160,1
user pressure,2160,1
vertical integration,2160,1
workers,2160,2
commercial concerns,2144,1
customer list,2144,1
dotcom companies,2144,1
failing company,2144,1
personal,2144,1
privacy,2144,4
privacy abuse,2144,1
privacy policy,2144,2
actinides,1949,1
anatomy,1949,1
automatic creation,1949,1
biological tissues,1949,1
brightness,1949,1
calculational speed,1949,1
calibration,1949,1
computation phantoms,1949,1
computational phantoms,1949,1
coupling,1949,1
data analysis,1949,1
detector,1949,1
distinguishing tissues,1949,1
either computed tomography,1949,1
fast construction,1949,1
graphical user interface,1949,1
images obtained,1949,1
low,1949,2
low energy gamma ray emitting sources,1949,1
magnetic resonance imaging,1949,2
magnetic resonance imaging scanning information,1949,1
mcnp calculations,1949,1
mcnp input data file,1949,1
memory demand,1949,1
monte carlo calculations,1949,1
precise geometric representation of,1949,1
radionuclides deposited,1949,1
thorium,1949,1
utility,1949,3
vivo measurement systems,1949,1
vivo measurements,1949,1
voxels,1949,1
decision points,2085,2
dispatching,2085,1
flexible manufacturing system,2085,2
fms,2085,2
fuzzy decision support system,2085,2
fuzzy logic approach,2085,1
intelligent,2085,4
intelligent fuzzy decision support,2085,2
intelligent fuzzy decision system,2085,1
intelligent system,2085,1
parts waiting,2085,1
performance measures,2085,2
routing possibilities,2085,1
scheduling fmss,2085,1
simulation model,2085,1
culture,255,1
manageable sessions,255,1
online offering,255,1
usability,255,3
usability testing,255,2
behaviour,1955,2
bionics approach,1955,1
cellular automaton model,1955,2
chemotaxis,1955,1
coupling constants,1955,1
couplings,1955,1
evacuation,1955,5
evacuation processes,1955,2
evacuation times,1955,2
herding,1955,2
herding behaviour,1955,1
intermediate values,1955,1
knowledge,1955,1
large room,1955,1
minimal evacuation times,1955,1
panic,1955,1
pedestrian dynamics,1955,2
rather simple situation,1955,1
simulation,1955,2
simulations,1955,1
accidents,1945,1
arms,1945,3
automation,1945,1
balance weights,1945,1
binocular charge coupled devices,1945,1
bridge,1945,7
bridge crack inspection,1945,4
bridge crack inspection process,1945,1
bridge inspection vehicle,1945,1
ccd,1945,2
ccd cameras,1945,1
cracks,1945,2
eyesight inspection,1945,1
gravity,1945,1
human inspectors,1945,1
inspection,1945,9
inspectors,1945,2
manipulator system,1945,3
mobile manipulator imaging system,1945,2
mobile vehicle,1945,1
parallel cameras,1945,1
precise inspection,1945,1
preliminary evaluation,1945,2
safety inspections,1945,1
screening,1945,1
temporarily erected scaffolding,1945,1
arbitrary direction,202,2
convolving local parametrisations,202,1
css method,202,1
curvature computation,202,2
curvature scale space method,202,1
error,202,4
error observed,202,1
estimated,202,1
estimation error,202,1
evolution properties,202,1
gaussian,202,4
gaussian curvature,202,1
generalisation,202,1
geodesic,202,4
geodesic line,202,1
mean curvature,202,3
mean curvature values,202,1
mean curvatures,202,1
semigeodesic coordinates,202,2
smoothed,202,2
smoothed surface curvatures,202,1
surface gaussian,202,1
surface noise,202,1
underlying triangulation,202,1
volumetric diffusion techniques,202,1
autofocus system,2017,1
autofocusing,2017,2
automatic focus,2017,1
compact construction,2017,1
dc motor,2017,1
defocused signal,2017,1
differential amplification,2017,1
eccentric light beam approach,2017,2
eccentric light beam approach deduced,2017,1
electric signal,2017,1
experimental setup,2017,1
focal plane,2017,2
high resolution,2017,1
laser beam,2017,1
micro measurement systems,2017,1
microprocessor,2017,1
microscope autofocusing,2017,1
object lens whose objective plane,2017,2
reflected light position caused,2017,1
reliability,2017,1
semiconductor laser device,2017,1
symmetrical silicon photocell,2017,1
1024 bits,291,2
90,291,1
controllable frequencies,291,1
degrees phase shift,291,1
input pattern,291,1
liquid crystal,291,2
low amplitude,291,1
molecular system,291,1
nematic liquid crystal,291,1
nuclear magnetic resonance molecular photography,291,1
nuclear magnetic resonance spectra,291,1
programmable multifrequency irradiation,291,1
protons,291,1
spectral resolution,291,1
spin clusters,291,1
spin state,291,1
stack,291,1
stored information,291,1
strong intramolecular interactions,291,1
weak pulse,291,1
boolean,1936,2
boolean functions,1936,1
decomposition,1936,5
decomposition clone,1936,1
disjunctive decomposition,1936,1
minterms,1936,1
n variables,1936,1
partial functions,1936,1
repeated decomposition,1936,1
abb robots,2154,1
breakdowns predicted,2154,1
embedded checklists,2154,1
features,2154,1
global markets,2154,1
maintenance routines,2154,1
negative trends,2154,1
operating condition,2154,1
optimize/sup it/ robot condition monitoring,2154,3
optimize/sup it/ robot condition monitoring offers,2154,1
optimize/sup it/ robot condition monitoring tool,2154,1
productivity,2154,1
rcm,2154,1
reference data,2154,1
robots,2154,3
schedule maintenance,2154,1
tremendous pressure,2154,1
csi event,2145,1
enterprise,2145,2
industry reflection,2145,1
netsec,2145,2
pedagogy,2145,1
punditry,2145,1
san francisco,2145,1
security,2145,1
consistent model estimates,2002,1
diagnosing process,2002,1
eiv formulation,2002,2
errors,2002,2
moesp algorithm,2002,1
monitoring complex industrial processes,2002,1
multiple variables,2002,1
n4sid algorithm,2002,1
pca,2002,5
pca based subspace model identification,2002,1
principal component analysis,2002,3
process input,2002,1
real industrial process,2002,1
resembles,2002,1
sensor faults,2002,1
simulated process,2002,1
subspace identification algorithm,2002,1
subspace identification approach,2002,2
subspace identification method,2002,1
system observability subspace,2002,1
system order,2002,1
total least squares,2002,1
animation experiments,323,1
appropriateness,323,1
continuous response,323,1
demonstration experiment,323,1
discrete,323,2
discrete animation sequences,323,1
file formats,323,1
program code,323,1
unreasonable rate,323,1
canada,233,1
canadian national site licensing project,233,2
cnslp,233,3
cnslp initiative,233,1
consortium,233,1
country's universities,233,1
electronic journals,233,1
electronic versions,233,1
engineering,233,1
environmental disciplines,233,1
health,233,1
innovation capacity,233,1
january 2000,233,1
licensing,233,4
licensing accomplishments,233,1
national scale,233,1
organizational,233,1
research,233,2
research databases,233,1
scholarly publications,233,1
science,233,1
70s,2177,1
care providers,2177,1
clinical research,2177,1
communication systems,2177,1
creativity,2177,1
data mining,2177,1
deep humanism,2177,1
determination,2177,1
diogene,2177,2
diogene data,2177,1
distributed picture archiving,2177,1
federated environments,2177,1
generosity,2177,1
healthcare,2177,1
humanist,2177,2
humanist vision,2177,1
improving,2177,2
information systems,2177,1
information technology,2177,1
legacy,2177,1
medical image management,2177,1
medical informatics,2177,2
medical information,2177,1
medical skills,2177,1
molecular imaging,2177,1
natural language processing techniques,2177,1
ontologies,2177,1
pacs,2177,1
patients,2177,1
prof,2177,6
professor,2177,1
protein electrophoreses,2177,1
scherrer,2177,6
scientific background,2177,1
terminologies,2177,1
trustworthiness,2177,1
visionary mind,2177,1
2d,2033,2
3d,2033,5
3d correlation,2033,1
3d fourier transform,2033,1
3d functions,2033,1
3d signals,2033,1
color distribution,2033,1
color images,2033,1
correlation,2033,5
encoding,2033,2
fourier transform,2033,2
optical correlator,2033,2
optical encoding,2033,1
pattern recognition tasks,2033,1
consortia,237,11
consortial,237,3
consortial values,237,1
globalize,237,1
international library consortia,237,2
library consortia,237,5
managerial,237,1
positive starts,237,1
publishers,237,1
purchasing models,237,1
strategic,237,1
tactical,237,1
dimensioning,2082,1
managing safety,2082,2
market demand,2082,1
materials requirements planning,2082,2
methodology,2082,2
mrp,2082,1
peak demand conditions,2082,1
planning performance,2082,1
quantitative,2082,1
replenishment order triggering,2082,1
safety,2082,4
safety stocks,2082,1
simulation,2082,1
stock,2082,6
strategic stocks,2082,3
target service level,2082,1
bayesian probability revision,2051,1
management sciences,2051,1
monetary decisions contestants,2051,1
operations research,2051,1
probability,2051,2
scholars,2051,1
sequential decision analysis,2051,1
single decision analysis,2051,1
statistics,2051,1
stochastic dynamic programming,2051,1
utility theory,2051,1
agricultural,2099,1
business environment,2099,1
firm,2099,7
firm,2099,7
firm functions,2099,1
firms,2099,2
industrial,2099,1
large scale models,2099,1
linear constraints,2099,1
linear inequalities,2099,1
linear programming problems,2099,1
mathematical programming,2099,1
mixed programming problems,2099,1
mixed variables,2099,1
modelling,2099,1
operations research approach,2099,1
restrictions imposed,2099,1
transportation,2099,1
100 msamples/s,401,1
auxiliary circuitry,401,1
cmos technology,401,1
dac,401,1
direct digital modulation,401,1
interfacing,401,1
supply voltage,401,1
switching,401,4
business environment,2163,1
business partners,2163,1
client expectations,2163,1
clients,2163,1
information systems function,2163,1
integrated whole,2163,1
law,2163,3
law firms,2163,2
market conditions,2163,1
operating,2163,1
staff,2163,1
constraints imposed,227,1
distinguishability,227,2
explicit expression relating,227,1
measurement starts,227,1
orthogonal quantum states,227,1
probability,227,1
quantum states,227,2
relativistic constraints,227,1
time t,227,2
131,278,1
anticancer agents,278,1
complex numbers,278,1
connectivity,278,3
conventional topological indices,278,1
descriptors,278,8
descriptors circumvent,278,1
e configurations,278,1
e isomers,278,1
mathematical properties,278,1
molecular connectivity indices,278,1
molecular topology,278,2
qsar analysis,278,2
topological charge indices,278,1
topological chirality descriptors,278,1
vertex degrees of,278,1
zagreb indices,278,1
ghost field,1953,1
marketing model,1953,1
mass media,1953,3
mass media shift,1953,1
percolation theory,1953,1
percolative phase transition observed,1953,1
social percolation,1953,1
solomon,1953,1
stationary state,1953,1
weisbuch,1953,1
30 related variables,2096,1
36 dekads,2096,1
climatic records,2096,1
covariance matrix derived,2096,1
crop production modeling,2096,1
dekadly rainfall,2096,1
dekads,2096,2
distance measure,2096,1
food system,2096,1
groundnuts,2096,1
interpolation process works,2096,1
maize,2096,1
meteorological records,2096,1
meteorological station within the district suggests,2096,1
meteorological stations,2096,2
multivariate normal distribution consisting,2096,1
negligible temporal correlation,2096,1
neighbouring stations,2096,1
observed parameters,2096,1
pronounced spatial correlation,2096,1
rainfall,2096,11
rainfall data,2096,1
rainfall parameters,2096,1
rainfall records,2096,1
random numbers,2096,1
simulating rainfall,2096,1
simulation model,2096,1
southern africa,2096,1
spatial correlation,2096,3
spatial correlation structure,2096,1
spatial rainfall simulator,2096,1
spatial units,2096,1
stations suggested,2096,1
surrounding,2096,2
wards,2096,3
zimbabwe,2096,1
data sources,2193,1
electronic whiteboard,2193,1
integrates independent tools,2193,1
kimura system augments,2193,1
networked peripheral devices,2193,1
pervasive computing system,2193,1
physical context,2193,1
support knowledge workers,2193,1
virtual,2193,1
academic library,297,1
blurring,297,1
campus,297,1
computer services,297,1
internet,297,1
librarian,297,4
librarianship,297,2
library,297,4
library accessibility,297,1
library buildings,297,1
online catalogs,297,1
professionals,297,1
systems librarian,297,3
systems librarianship,297,1
technology,297,1
bitline sensing scheme,399,1
compatibility,399,1
die efficiency,399,1
improves,399,2
low supply voltage,399,1
memory cell,399,1
ocsa,399,1
power dissipation,399,1
sense,399,4
signal level,399,1
acetate overhead slide presentation,285,1
cognitive load imposed,285,1
comprehension,285,5
educators,285,1
factorial experiment,285,1
high complexity,285,1
human information processing,285,1
information complexity,285,5
information presentation modality combinations,285,1
information processing attained,285,1
learning,285,2
low complexity,285,1
low information complexity,285,1
multimedia,285,8
multimedia computing,285,1
multimedia presentation,285,4
multimedia presentations,285,2
multimedia superiority,285,1
overhead slides,285,2
perceived,285,1
photocopier operation,285,1
presentation media,285,1
presentation quality,285,1
quality,285,2
static pictures,285,1
sustained,285,2
sustained attention,285,2
verbal,285,2
visual working memory,285,2
visual working memory channels resulting,285,1
aesthetic beauty,208,1
building,208,1
civic activities,208,1
context,208,1
design,208,4
economic development,208,1
ecosystems,208,1
human interaction,208,1
information architects,208,1
internet,208,5
internet evolves,208,1
